req_id	spec	section	strength	all_strengths	section_title	text
ctap-2.0-ps-20190130#8.3.2#df963270	ctap-2.0-ps-20190130	8.3.2	MUST	MUST	Pairing	Authenticator MUST never use short term keys.
ctap-2.0-ps-20190130#8.3.2#03173805	ctap-2.0-ps-20190130	8.3.2	SHOULD	SHOULD	Pairing	As a result, authenticator manufacturers SHOULD instruct users to avoid performing Bluetooth pairing in a public space such as a cafe, shop or train station.
ctap-2.0-ps-20190130#8.3.3#88c728e7	ctap-2.0-ps-20190130	8.3.3	MUST	MUST	Link Security	For Bluetooth Low Energy Technology connections, the authenticator SHALL enforce Security Mode 1, Level 2 (unauthenticated pairing with encryption) or Security Mode 1, Level 3 (authenticated pairing with encryption) before any FIDO messages are exchanged.
ctap-2.0-ps-20190130#8.3.5#d485af20	ctap-2.0-ps-20190130	8.3.5	MUST	MUST	GATT Service Description	• The FIDO Client SHALL be a GATT Client.
ctap-2.0-ps-20190130#8.3.5#a9bbbfb0	ctap-2.0-ps-20190130	8.3.5	MUST	MUST	GATT Service Description	• The FIDO Authenticator SHALL be a GATT Server.
ctap-2.0-ps-20190130#8.3.5#09f8bb1e	ctap-2.0-ps-20190130	8.3.5	MUST	MUST	GATT Service Description	The following figure illustrates the mandatory services and characteristics that SHALL be offered by a FIDO Authenticator as part of its GATT server:
ctap-2.0-ps-20190130#8.3.5#d22fa303	ctap-2.0-ps-20190130	8.3.5	MUST	MUST	GATT Service Description	Mandatory GATT services and characteristics that MUST be offered by a FIDO Authenticator.
ctap-2.0-ps-20190130#8.3.5.1#5d470e6d	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	An authenticator SHALL implement the FIDO Service described below.
ctap-2.0-ps-20190130#8.3.5.1#1159015e	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	The UUID for the FIDO GATT service is 0xFFFD; it SHALL be declared as a Primary Service.
ctap-2.0-ps-20190130#8.3.5.1#4fc21e97	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	This value SHALL be between 20 and 512. fidoServiceRevision is a deprecated field that is only relevant to U2F 1.0 support.
ctap-2.0-ps-20190130#8.3.5.1#c763e569	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	For version 1.0 of the specification, the value fidoServiceRevision SHALL be 1.0 or in raw bytes: 0x312e30.
ctap-2.0-ps-20190130#8.3.5.1#4f5343b1	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	This field SHALL be omitted if protocol version 1.0 is not supported.
ctap-2.0-ps-20190130#8.3.5.1#569e77b0	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	The client SHALL write a value to this characteristic with exactly 1 bit set before sending any FIDO commands unless u2fServiceRevision is present and U2F 1.0 compatibility is desired.
ctap-2.0-ps-20190130#8.3.5.1#3390266d	ctap-2.0-ps-20190130	8.3.5.1	MUST	MUST	FIDO Service	If only U2F version 1.0 is supported, this characteristic SHALL be omitted.
ctap-2.0-ps-20190130#8.3.5.2#90493aa7	ctap-2.0-ps-20190130	8.3.5.2	MUST	MUST	Device Information Service	An authenticator SHALL implement the Device Information Service [BTDIS] with the following characteristics:
ctap-2.0-ps-20190130#8.3.5.2#e63f0e28	ctap-2.0-ps-20190130	8.3.5.2	MUST	MUST	Device Information Service	An authenticator SHALL implement the Device Information Service [BTDIS] with the following characteristics: • Manufacturer Name String
ctap-2.0-ps-20190130#8.3.5.2#5b98c060	ctap-2.0-ps-20190130	8.3.5.2	MUST	MUST	Device Information Service	An authenticator SHALL implement the Device Information Service [BTDIS] with the following characteristics: • Model Number String
ctap-2.0-ps-20190130#8.3.5.2#c45c1150	ctap-2.0-ps-20190130	8.3.5.2	MUST	MUST	Device Information Service	An authenticator SHALL implement the Device Information Service [BTDIS] with the following characteristics: • Firmware Revision String All values for the Device Information Service are left to the vendors. However, vendors should not create uniquely identifiable values so that authenticators do not become a method of tracking users.
ctap-2.0-ps-20190130#8.3.5.3#eda4c10b	ctap-2.0-ps-20190130	8.3.5.3	MUST	MUST	Generic Access Profile Service	Every authenticator SHALL implement the Generic Access Profile Service [BTGAS] with the following characteristics:
ctap-2.0-ps-20190130#8.3.5.3#8b62b90f	ctap-2.0-ps-20190130	8.3.5.3	MUST	MUST	Generic Access Profile Service	Every authenticator SHALL implement the Generic Access Profile Service [BTGAS] with the following characteristics: • Device Name
ctap-2.0-ps-20190130#8.3.5.3#ffbb0faf	ctap-2.0-ps-20190130	8.3.5.3	MUST	MUST	Generic Access Profile Service	Every authenticator SHALL implement the Generic Access Profile Service [BTGAS] with the following characteristics: • Appearance
ctap-2.0-ps-20190130#8.3.6#7c57645f	ctap-2.0-ps-20190130	8.3.6	MUST	MUST	Protocol Overview	4 If not already paired, the client and authenticator SHALL perform BLE pairing and create a LTK.
ctap-2.0-ps-20190130#8.3.6#27c6cd8a	ctap-2.0-ps-20190130	8.3.6	MUST	MUST	Protocol Overview	Authenticator SHALL only allow connections from previously bonded clients without user intervention.
ctap-2.0-ps-20190130#8.3.7#38974a91	ctap-2.0-ps-20190130	8.3.7	MUST	MUST	Authenticator Advertising Format	When advertising, the authenticator SHALL advertise the FIDO service UUID.
ctap-2.0-ps-20190130#8.3.7#929f5d6a	ctap-2.0-ps-20190130	8.3.7	MUST	MUST	Authenticator Advertising Format	When advertising in pairing mode, the authenticator SHALL either: (1) set the LE Limited Mode bit to zero and the LE General Discoverable bit to one OR (2) set the LE Limited Mode bit to one and the LE General Discoverable bit to zero.
ctap-2.0-ps-20190130#8.3.7#b593ab84	ctap-2.0-ps-20190130	8.3.7	MUST	MUST	Authenticator Advertising Format	When advertising in non-pairing mode, the authenticator SHALL set both the LE Limited Mode bit and the LE General Discoverable Mode bit to zero in the Advertising Data Flags.
ctap-2.0-ps-20190130#8.3.7#8c8cfee8	ctap-2.0-ps-20190130	8.3.7	MUST	MUST	Authenticator Advertising Format	The authenticator SHALL also implement the Generic Access Profile [BTGAP] and Device Information Service [BTDIS], both of which also provide a user-friendly name for the device that could be used by the client.
ctap-2.0-ps-20190130#8.3.8#77f95025	ctap-2.0-ps-20190130	8.3.8	SHOULD	SHOULD	Requests	Clients SHOULD make requests by connecting to the authenticator and performing a write into the fidoControlPoint characteristic.
ctap-2.0-ps-20190130#8.3.8#d15f30fe	ctap-2.0-ps-20190130	8.3.8	MUST	MUST	Requests	Upon receiving a CANCEL request, if there is an outstanding request that can be cancelled, the authenticator MUST cancel it and that cancelled request will reply with the error CTAP2_ERR_KEEPALIVE_CANCEL.
ctap-2.0-ps-20190130#8.3.8#d797b2ba	ctap-2.0-ps-20190130	8.3.8	MUST NOT	MUST NOT	Requests	Whether a request was cancelled or not, the authenticator MUST NOT reply to the cancel message itself.
ctap-2.0-ps-20190130#8.3.9#83968c92	ctap-2.0-ps-20190130	8.3.9	SHOULD	SHOULD	Responses	Authenticators SHOULD respond to clients by sending notifications on the fidoStatus characteristic.
ctap-2.0-ps-20190130#8.3.9#20892523	ctap-2.0-ps-20190130	8.3.9	MUST	MUST	Responses	Some authenticators might alert users or prompt them to complete the test of user presence (e.g., via sound, light, vibration) Upon receiving any request, the authenticators SHALL send KEEPALIVE commands every kKeepAliveMillis milliseconds until completing processing the commands.
ctap-2.0-ps-20190130#8.3.9#ae185355	ctap-2.0-ps-20190130	8.3.9	MUST	MUST	Responses	As soon the authenticator has completed processing and confirmed user presence, it SHALL stop sending KEEPALIVE commands, and send the reply.
ctap-2.0-ps-20190130#8.3.9#3410a738	ctap-2.0-ps-20190130	8.3.9	MUST	MUST	Responses	Upon receiving a KEEPALIVE command, the client SHALL assume the authenticator is still processing the command; the client SHALL not resend the command.
ctap-2.0-ps-20190130#8.3.9#ebf006cf	ctap-2.0-ps-20190130	8.3.9	MUST	MUST	Responses	The authenticator SHALL continue sending KEEPALIVE messages at least every kKeepAliveMillis to indicate that it is still handling the request.
ctap-2.0-ps-20190130#8.3.9#d8f0ec76	ctap-2.0-ps-20190130	8.3.9	MUST NOT	MUST NOT	Responses	Until a client-defined timeout occurs, the client SHALL NOT move on to other devices when it receives a KEEPALIVE with UP_NEEDED status, as it knows this is a device that can satisfy its request.
ctap-2.0-ps-20190130#8.3.11#5ada0f2e	ctap-2.0-ps-20190130	8.3.11	MUST NOT	MUST NOT	Notifications	A client MUST NOT remember the notification status in its own data storage.
ctap-2.0-ps-20190130#8.3.13#072eefc3	ctap-2.0-ps-20190130	8.3.13	MUST	MUST	Handling command completion	• Upon initial connection to an authenticator, and upon receipt of a response from an authenticator, if a client has more commands to issue, the client MUST transmit the next command or fragment within kMaxCommandTransmitDelayMillis milliseconds.
ctap-2.0-ps-20190130#8.3.13#8927c4a1	ctap-2.0-ps-20190130	8.3.13	MUST	MUST	Handling command completion	• Upon sending a command response that did not consume a test of user presence, the authenticator MUST assume that the client may wish to initiate another command and leave the connection open until the client closes it or until a timeout of at least kErrorWaitMillis elapses.
draft-ietf-hpke-pq-05#4#04fe665a	draft-ietf-hpke-pq-05	4	SHOULD	SHOULD	Hybrid KEMs with ECDH and ML-KEM	The input to this function SHOULD be at least 32 bytes long.
draft-miller-ssh-agent-17#2#df5066fc	draft-miller-ssh-agent-17	2	SHOULD	SHOULD	Protocol Overview	For this reason, clients of the agent SHOULD be prepared to fail gracefully if any operation is refused.
draft-miller-ssh-agent-17#3.2#16d75720	draft-miller-ssh-agent-17	3.2	MUST	MUST	Adding keys to the agent	If an agent does not recognise the type name in a request to add a key, then it MUST fail gracefully and respond with a SSH_AGENT_FAILURE reply.
draft-miller-ssh-agent-17#3.2.7#ec2f4cdd	draft-miller-ssh-agent-17	3.2.7	MUST	MUST	Key Constraints	If an agent does not recognise or support a requested constraint it MUST refuse the request and return a SSH_AGENT_FAILURE message to the client.
draft-miller-ssh-agent-17#3.2.7#be50496d	draft-miller-ssh-agent-17	3.2.7	MUST	MUST	Key Constraints	The extension name MUST consist of a UTF-8 string suffixed by the implementation domain following the naming scheme defined in Section 4.2 of [RFC4251], e.g. "foo@example.com".
draft-miller-ssh-agent-17#3.4#fbb1013f	draft-miller-ssh-agent-17	3.4	SHOULD	SHOULD	Removing keys from the agent	Requesting deletion of smartcard-hosted keys SHOULD cause the agent to remove all keys loaded from that smartcard.
draft-miller-ssh-agent-17#3.7#42c91836	draft-miller-ssh-agent-17	3.7	SHOULD	SHOULD	Locking and unlocking an agent	An agent SHOULD take countermeasures against brute-force guessing attacks against the pass-phrase.
draft-miller-ssh-agent-17#3.8#b15906ca	draft-miller-ssh-agent-17	3.8	MUST	MUST	Extension mechanism	An agent that does not support extensions of the supplied type MUST reply with an empty SSH_AGENT_FAILURE message.
draft-miller-ssh-agent-17#4.2#16647f72	draft-miller-ssh-agent-17	4.2	SHOULD	SHOULD	Requesting agent forwarding	The latter "agent-req" name SHOULD only be used if support was explicitly advertised as per Section 4.1.
draft-miller-ssh-agent-17#4.3#0ad3e3de	draft-miller-ssh-agent-17	4.3	SHOULD	SHOULD	Agent connection requests	As above, the latter "agent-connect" open type name SHOULD only be used if support was explicitly advertised as per Section 4.1.
draft-miller-ssh-agent-17#4.3#def853cd	draft-miller-ssh-agent-17	4.3	SHOULD	SHOULD	Agent connection requests	A client SHOULD be prepared to handle multiple concurrent active agent connections.
draft-miller-ssh-agent-17#4.3#587ec9b9	draft-miller-ssh-agent-17	4.3	MUST	MUST	Agent connection requests	A client MUST refuse unauthorised agent connection requests, i.e. when agent forwarding was not desired or requested but a server sends an agent connection request anyway.
draft-miller-ssh-agent-17#5.1.1#b7916ee1	draft-miller-ssh-agent-17	5.1.1	MUST NOT	MUST NOT	Reserved message numbers	These message numbers MAY be used by an implementation supporting the legacy protocol but MUST NOT be reused otherwise.
draft-miller-ssh-agent-17#5.1.1#e5b3c511	draft-miller-ssh-agent-17	5.1.1	MUST NOT	MUST NOT	Reserved message numbers	The range of message numbers 240-255 are reserved for organization- local extensions to the agent protocol and MUST NOT be used by generic implementations.
draft-miller-ssh-agent-17#7#56dda116	draft-miller-ssh-agent-17	7	SHOULD	SHOULD	Security Considerations	While a full treatment of side-channel attacks is beyond the scope of this specification, agents SHOULD use cryptographic implementations that are resistant to side-channel attacks and MAY take additional measures to hide the actual time spent processing private key operations.
draft-miller-ssh-agent-17#7#8d974984	draft-miller-ssh-agent-17	7	SHOULD NOT	SHOULD NOT	Security Considerations	SSH implementations SHOULD NOT forward use of an agent by default and MAY implement additional controls over key visibility and use for forwarded agent connections.
saml-bindings-2.0-os#1.2#93dde26d	saml-bindings-2.0-os	1.2	MUST	MUST	Notation	Following is a checklist of issues that MUST be addressed by each protocol binding:
saml-bindings-2.0-os#1.2#1365f6c1	saml-bindings-2.0-os	1.2	MUST	MUST	Notation	saml-bindings-2.0-os 15 March 2005 Copyright © OASIS Open 2005. All Rights Reserved. Page 6 of 46 2 Guidelines for Specifying Additional Protocol Bindings This specification defines a selected set of protocol bindings, but others will possibly be developed in the future. It is not possible for the OASIS Security Services Technical Committee (SSTC) to standardize all of these additional bindings for two reasons: it has limited resources and it does not own the standardization process for all of the technologies used. This section offers guidelines for third parties who wish to specify additional bindings. The SSTC welcomes submission of proposals from OASIS members for new protocol bindings. OASIS members may wish to submit these proposals for consideration by the SSTC in a future version of this specification. Other members may simply wish to inform the committee of their work related to SAML. Please refer to the SSTC web site [SSTCWeb] for further details on how to submit such proposals to the SSTC. Following is a checklist of issues that MUST be addressed by each protocol binding: 1. Specify three pieces of identifying information: a URI that uniquely identifies the protocol binding, postal or electronic contact information for the author, and a reference to previously defined bindings or profiles that the new binding updates or obsoletes.
saml-bindings-2.0-os#1.2#58cc00de	saml-bindings-2.0-os	1.2	MUST	MUST	Notation	saml-bindings-2.0-os 15 March 2005 Copyright © OASIS Open 2005. All Rights Reserved. Page 6 of 46 2 Guidelines for Specifying Additional Protocol Bindings This specification defines a selected set of protocol bindings, but others will possibly be developed in the future. It is not possible for the OASIS Security Services Technical Committee (SSTC) to standardize all of these additional bindings for two reasons: it has limited resources and it does not own the standardization process for all of the technologies used. This section offers guidelines for third parties who wish to specify additional bindings. The SSTC welcomes submission of proposals from OASIS members for new protocol bindings. OASIS members may wish to submit these proposals for consideration by the SSTC in a future version of this specification. Other members may simply wish to inform the committee of their work related to SAML. Please refer to the SSTC web site [SSTCWeb] for further details on how to submit such proposals to the SSTC. Following is a checklist of issues that MUST be addressed by each protocol binding: 2. Describe the set of interactions between parties involved in the binding. Any restrictions on applications used by each party and the protocols involved in each interaction must be explicitly called out.
